source,unique_id,spatial_predictor1,spatial_predictor2,spatial_predictor3,spatial_predictor4,spatial_predictor5,area_ha,max_species_body_mass,mean_species_body_mass,median_species_body_mass,CW_max_species_body_mass,CW_mean_species_body_mass,CW_median_species_body_mass,n_species_reserve,n_herbi_sp_reserve,elephant_biomass_ha,browser_biomass_ha,grazer_biomass_ha,mixed_feeder_biomass_ha,grazer_browser_ratio,grazer_mixed_ratio,browser_mixed_ratio,herbi_biomass_ha,herbi_fun_red,herbi_fun_div_distq1,herbi_fun_ent,predator_biomass_ha,establishment_year,Biome,n_reserves_biome,herbi_biomass_kgkm2,grazer_biomass_kgkm2,mixed_feeder_biomass_kgkm2,browser_biomass_kgkm2,elephant_biomass_kgkm2
SWEP,reserve_171,0.0607366981018584,0.0597542447001604,0.0592163586635239,0.0589040609759431,0.0576401440991437,322.15226538491,899.9948,201.985936363636,175,72.3894040251274,19.1880015529834,6.28356164586344,11,11,0,25.1030747536032,59.1487788460313,26.8941830647945,2.35623641432774,2.19931494864625,0.933401646487047,111.146036664429,0.204545454545455,2.59661248633298,8,,2020,Savanna,203,11114.6036664429,5914.87788460313,2689.41830647945,2510.30747536032,0
SWEP,reserve_172,0.0640974762992559,0.0636032200052481,0.0628743682276977,0.0616215571813055,0.0595812671625498,1365.70633529645,899.9948,189.611123529412,161.4991,131.258531738734,23.2407719380001,4.96278308583231,17,15,0,25.7320959065271,26.6711276491906,28.9299352129194,1.03649262563277,0.921921444099187,0.8894626177744,81.3331587686371,0.123076923076923,3.28588574292912,13,0.870974651912848,2016,Savanna,203,8133.31587686371,2667.11276491906,2892.99352129194,2573.20959065271,0
SWEP,reserve_173,0.0635676309653824,0.0634439603592352,0.0641390603497031,0.062980478327887,0.0611150167700969,47671.0908791689,4400,373.827014814815,97.5,388.605282193574,33.7881596274786,2.10844341755974,27,22,2.49207638862556,6.69378304786054,10.9892869313154,10.5335719770454,1.64171543247548,1.04326309776618,0.63547133512236,28.2166419562214,0.18716577540107,3.75839030610729,17,0.183485767551886,2017,Savanna,203,2821.66419562214,1098.92869313154,1053.35719770454,669.378304786054,249.207638862556
SWEP,reserve_174,0.0450937086182245,0.047528486791096,0.0482357744881101,0.0521898636128528,0.0590703620812919,6485.75078069562,1417.49,285.8268,172.00065,128.033594684078,25.9518331542221,9.15494157852658,16,14,0,8.66053875631274,13.0158111920153,25.2738027628035,1.50288700948633,0.514992196234561,0.342668605812609,46.9501527111316,0.130952380952381,3.59956737938202,12,0.368575941449235,,Savanna,203,4695.01527111316,1301.58111920153,2527.38027628035,866.053875631274,0
SWEP,reserve_175,0.0380884565283081,0.0396168026144734,0.0386887380497088,0.0385485678730605,0.0442423715845875,2501.77706308541,400,134.991777777778,129.49955,157.835356156807,16.9358552334125,5.59322828630798,18,15,0,3.16766162618282,11.3193628312649,17.9287997567147,3.57341287267013,0.631350842491594,0.176680071681679,32.4158242141624,0.183333333333333,2.85979479222184,12,0.363540066547069,,Savanna,203,3241.58242141624,1131.93628312649,1792.87997567147,316.766162618282,0
SWEP,reserve_176,0.0357493957040103,0.0382328908251041,0.0374174868993566,0.038477255641709,0.0429789835223687,1479.95101048896,899.9948,213.961341176471,171.0015,194.986674052711,24.0222629144756,3.11902205234353,17,16,0,29.5824404251971,30.9844202105378,56.0087662446434,1.04739229641604,0.553206619035303,0.528175184148542,116.575626880378,0.227272727272727,2.61938034318975,11,0.0371631895989777,2021,Savanna,203,11657.5626880378,3098.44202105378,5600.87662446434,2958.24404251971,0
SWEP,reserve_177,0.065508314800014,0.0639512363909414,0.063327959152742,0.0619823936156738,0.0593153083606136,1215.89596812485,899.9948,192.849353333333,102,142.383986580377,21.0536168280194,3.62378604486988,15,14,0,13.2186572053421,29.2688905407618,23.1950674558894,2.21421057268459,1.26185839279938,0.569890871431191,65.6826152019934,0.130952380952381,3.44020321789794,12,0.259067805353274,2005,Savanna,203,6568.26152019934,2926.88905407618,2319.50674558894,1321.86572053421,0
SWEP,reserve_178,0.043602377203097,0.0451104726235889,0.044388688539928,0.0478801601695236,0.0546824328691923,1990.26458189445,899.9948,148.6782,68.74985,262.557893317743,28.2680819555713,5.87789402932724,14,13,0,37.5766383426332,14.5759308405049,6.74911372196259,0.38789874462952,2.15968072860778,5.56764041778603,58.9016829051007,0.0705128205128205,3.48221099817634,12,0.0276343660538078,1981,Savanna,203,5890.16829051007,1457.59308405049,674.911372196259,3757.66383426332,0
SWEP,reserve_179,0.0649136864452269,0.0618712263989118,0.0603645640410955,0.0585206081225409,0.0567672748484898,4110.65870643126,899.9948,166.730945833333,84.5502,206.560659350933,20.2569561799656,2.0896111747212,24,21,0,7.53133748407866,9.81385933035126,30.1973283517294,1.30306991966538,0.324990979865582,0.249404099473831,47.5425251661594,0.178571428571429,2.61817144768345,16,0.16250475841132,2000,Savanna,203,4754.25251661594,981.385933035126,3019.73283517294,753.133748407866,0
SWEP,reserve_180,0.0637304696245458,0.0622806149444609,0.0625662889919214,0.0611335068219319,0.0594233481976825,4395.18817864842,899.9948,198.508075,172.00065,227.489198307129,28.7997546638642,7.84611116336454,12,12,0,11.9721754476008,6.24546069116004,6.08553811869441,0.521664648041188,1.02627911769616,1.96731582550161,24.3031742574553,0.166666666666667,3.068916319898,8,,2006,Savanna,203,2430.31742574553,624.546069116004,608.553811869441,1197.21754476008,0
SWEP,reserve_181,0.0625538245601318,0.0616105393660664,0.0623690774361108,0.0610994119159838,0.0594133822450818,287.600611281029,227.4993,124.987566666667,124.04975,36.1714419634625,14.8785473684926,9.27436807005965,12,10,0,23.7744070485257,63.7514611611308,43.9256041346019,2.6815163478529,1.45135081046982,0.541242574050284,131.451472344258,0.175,2.48356172969982,8,1.56118583336828,2016,Azonal Vegetation,3,13145.1472344258,6375.14611611308,4392.56041346019,2377.44070485257,0
SWEP,reserve_182,0.0591352093676587,0.0582148458054482,0.0584328737996954,0.0564883703013887,0.0537938307768548,2865.55316990186,580.0027,189.142305,170.0014,145.853376707294,21.3910333470393,4.47824608585199,20,18,0,4.93493338338032,22.1260228098198,37.3300272783504,4.48355045365657,0.592713813060935,0.132197422374838,64.3909834715505,0.235042735042735,2.40879657157748,13,0.15668807150955,2016,Savanna,203,6439.09834715505,2212.60228098198,3733.00272783504,493.493338338032,0
SWEP,reserve_183,0.0444014596175171,0.0459429881534005,0.0451583153312324,0.0492685643061254,0.0565084965966058,3329.21787092364,899.9948,355.83135,218.7498,394.18172199406,91.88698862475,23.0894260101344,6,6,0,5.40664405210772,3.62171968536707,3.31607351276687,0.669864642551268,1.09217110881995,1.63043552300398,12.3444372502417,0.133333333333333,2.56862238602028,5,,2008,Savanna,203,1234.44372502417,362.171968536707,331.607351276687,540.664405210772,0
SWEP,reserve_184,0.0637767129151978,0.0631124544962973,0.0624393109713182,0.0610435517934446,0.0593667787667548,787.485125054039,899.9948,207.607425,128.75,137.040509122278,25.1815798257503,5.05079403553437,12,11,0,32.2861218467527,8.16902389052562,3.89528106932751,0.253019669853821,2.0971590355445,8.28852174519122,44.3504268066059,0.0818181818181818,1.84741247754519,10,0.980022955921918,2017,Savanna,203,4435.04268066059,816.902389052562,389.528106932751,3228.61218467527,0
SWEP,reserve_185,0.0597254314801562,0.0576866641952474,0.0581171247643832,0.0584742132901701,0.0595933562634847,11448.2909366531,269.9977,146.0239,146.0239,269.9977,269.9977,269.9977,2,1,0,0,0.141504632347648,0,,,,0.141504632347648,0,1,1,0.00577818124696779,2002,Savanna,203,14.1504632347648,14.1504632347648,0,0,0
SWEP,reserve_186,0.0628827402187313,0.062341078626022,0.0632744855683323,0.062090154162997,0.0597325929326015,8578.41757024453,4400,447.1416,135.50065,806.138051868557,53.9595936979442,3.91003984966258,20,20,11.2841324413683,15.444929372472,16.2946620580531,29.8505823950816,1.05501693566146,0.545874175665597,0.517407974425881,61.5901738256068,0.132352941176471,4.03747074732453,17,,1976,Savanna,203,6159.01738256068,1629.46620580531,2985.05823950816,1544.4929372472,1128.41324413683
SWEP,reserve_187,0.0627003522819285,0.0628075991051063,0.0636380135747689,0.0625841651546598,0.0599472919823506,3433.58707434417,1417.49,229.13336,161.4991,91.8068548009225,16.4015386121879,4.13800475941506,24,21,0,20.2219790256119,21.6889182617349,21.8298033447475,1.07254182363976,0.993546204663978,0.926347283402239,63.7407006320943,0.175,3.30233509853941,16,0.497728166782089,2000,Savanna,203,6374.07006320943,2168.89182617349,2182.98033447475,2022.19790256119,0
SWEP,reserve_188,0.0324955241904793,0.0350257933524613,0.0342451320216707,0.0349748811853823,0.0374745845931178,14535.4363838188,4400,520.02667826087,97.5,956.524335680827,73.3557811094283,6.48470139762957,23,19,8.47583772147007,15.0985574292295,7.10228085858663,16.7879093930505,0.470394664647713,0.423059279884288,0.899370914848971,38.9887476808666,0.138157894736842,3.96498679094429,16,0.466123914074051,2010,Savanna,203,3898.87476808666,710.228085858663,1678.79093930505,1509.85574292295,847.583772147007
SWEP,reserve_189,0.0619823922980604,0.0600775059847965,0.0595938056688157,0.060804878313514,0.0616008113285447,815.792967555612,899.9948,275.656614285714,175,145.372478197272,35.8440687961146,10.0170723257808,7,7,0,7.02995665332093,3.86127378547826,56.565895803526,0.54925997070753,0.0682615157177016,0.124279065211635,67.4571262423252,0.119047619047619,2.29717987198853,6,,2019,Savanna,203,6745.71262423252,386.127378547826,5656.5895803526,702.995665332093,0
SWEP,reserve_190,0.0634526711008699,0.061018018148235,0.0607987837862239,0.0611857745486329,0.0609033157839706,1421.29130303536,899.9948,242.061666666667,177.4995,107.585870997509,24.3810489234584,10.0032275337445,12,12,0,29.3693980332205,57.0975895839849,45.9615765328967,1.9441184841242,1.24228962300973,0.638998925813599,132.428564150102,0.25,2.97418101308756,8,,2018,Savanna,203,13242.8564150102,5709.75895839849,4596.15765328967,2936.93980332205,0
SWEP,reserve_191,0.0548590348825597,0.0548146251055782,0.0559139941996683,0.0596239043472938,0.0588908115598828,1097.96550069546,899.9948,252.677066666667,179.999,145.308880970739,31.0217640812949,19.9781634270392,9,9,0,16.794683246714,22.8330556689809,16.2182303439596,1.3595407149729,1.40786356986753,1.03554351433719,55.8459692596545,0.0972222222222222,2.93792470082652,8,,2014,Savanna,203,5584.59692596545,2283.30556689809,1621.82303439596,1679.4683246714,0
SWEP,reserve_192,0.0568317166315775,0.0574141298763063,0.0582280007309497,0.0584908084659616,0.0574302817121078,453.063263513112,400,142.8999125,121.99955,249.059230643584,63.3979655703218,7.06316411903288,8,5,0,11.7809706278371,4.03916880351311,26.718122997076,0.342855349623655,0.151177116893846,0.440935563816605,42.5382624284263,0,2.32931246974393,5,3.10066322549973,2010,Savanna,203,4253.82624284263,403.916880351311,2671.8122997076,1178.09706278371,0
SWEP,reserve_193,0.0369622971547742,0.0385767630053729,0.0378243425858809,0.0377237936643328,0.0414006633755171,10156.1730302193,899.9948,213.058011111111,170.0014,121.041588368691,22.6256659471648,3.65777892122666,18,17,0,4.14525846248711,2.45918945312225,10.3098987471405,0.593253587291819,0.238527022760949,0.402065875150988,16.9143466627498,0.199095022624434,2.72933778787275,13,0.0137945660814499,1992,Savanna,203,1691.43466627498,245.918945312225,1030.98987471405,414.525846248711,0
SWEP,reserve_194,0.0357709661023106,0.0381063270338501,0.0373421267350928,0.0384124526276257,0.0422952500654679,9336.9084400448,2949.9863,323.635578947368,86.6004,2251.97300981671,122.229523568061,0.469629639856836,19,19,0,2.63516203012932,46.285676974886,6.95286792377377,17.5646417357549,6.65706259378558,0.379003608154122,55.8737069287891,0.154385964912281,2.07360877911577,15,,1981,Savanna,203,5587.37069287891,4628.5676974886,695.286792377377,263.516203012932,0
SWEP,reserve_195,0.0637135597361959,0.0619872075113525,0.0609372598201781,0.0589940129086756,0.0577300636373989,1119.06900431671,569.9936,162.486916666667,168.24955,80.395042412861,19.5416472192615,4.86126955190315,12,11,0,33.3426239633745,23.9305389539866,18.7253248183697,0.717716127569122,1.27797724130854,1.78061658672351,75.9984877357308,0.161616161616162,2.59281836803173,9,0.721577933876425,1990,Savanna,203,7599.84877357308,2393.05389539866,1872.53248183697,3334.26239633745,0
SWEP,reserve_196,0.0357259475273113,0.0380893933078904,0.0374336524704616,0.038051381733028,0.0421045223434646,5326.97425250665,2949.9863,317.655286956522,86.6004,280.826382303818,28.3438370429549,2.92291202024867,23,20,0,3.08524956587999,12.7966304075758,24.595652764484,4.14768080647178,0.520280170244317,0.125438816177104,40.4775327379398,0.183333333333333,3.09536887762682,15,0.321475741917501,1970,Savanna,203,4047.75327379398,1279.66304075758,2459.5652764484,308.524956587999,0
SWEP,reserve_197,0.0600116087025586,0.0600120176431868,0.0597321874327981,0.0580201029400004,0.0560613805514501,772.621950106353,899.9948,194.0922,135.50065,111.201297693004,16.8098227142444,3.36248284568039,20,20,0,25.2824116598178,36.831608001925,67.0962618818481,1.45680754263102,0.548936810619687,0.376808050861885,129.210281543591,0.2,2.91280479183628,15,,,Savanna,203,12921.0281543591,3683.1608001925,6709.62618818481,2528.24116598178,0
SWEP,reserve_198,0.0634916295258673,0.060969141490021,0.0604325271618659,0.0583731498146648,0.0571464337130645,4485.65113464943,2949.9863,470.439133333333,179.999,1151.89955796749,94.4943249316274,6.67123732606464,15,15,0,17.7397730477359,31.3704755398901,9.83759696761366,1.76836960966047,3.18883520469122,1.80326284011604,58.9478455552396,0.183333333333333,3.72757359733658,12,,2010,Savanna,203,5894.78455552396,3137.04755398901,983.759696761366,1773.97730477359,0
SWEP,reserve_199,0.0360424713967288,0.0385091297325734,0.0377858496295065,0.0385831905039237,0.0431136764441121,3066.52246729548,899.9948,213.157894444444,165.2502,191.036026759271,24.4230412130234,5.11065175154748,18,17,0,18.3203647125233,17.7073122989018,50.1093467400947,0.966537106480068,0.35337344130119,0.365607733973198,86.1370237515198,0.180995475113122,2.85205711218925,13,0.26332613199869,2002,Savanna,203,8613.70237515198,1770.73122989018,5010.93467400947,1832.03647125233,0
SWEP,reserve_200,0.0570279169237708,0.0576251745126666,0.0586982486064526,0.0591451036838679,0.0586008455413797,12322.3903311738,899.9948,244.756293333333,175,121.801609202102,26.3250862362022,8.15916600176109,15,15,0,10.5315604450292,14.8408318260586,24.6315161216849,1.40917691196116,0.602513939975995,0.427564441953191,50.0039083927727,0.218181818181818,2.41571908488433,11,,,Savanna,203,5000.39083927727,1484.08318260586,2463.15161216849,1053.15604450292,0
SWEP,reserve_201,0.0392608186714706,0.0409389259199856,0.0402050543042375,0.0398193213527589,0.04621084569693,4991.98427063472,899.9948,223.190670588235,169.0013,179.489663765945,23.8018440005839,4.58716513460433,17,16,0,22.3018029233182,12.2982147922902,37.9198999110491,0.551444869034848,0.324320866382529,0.588129266575936,72.5199176266575,0.158653846153846,2.52091152362364,13,0.323516844694436,,Savanna,203,7251.99176266575,1229.82147922902,3791.98999110491,2230.18029233182,0
SWEP,reserve_202,0.0451937374616012,0.0472647810498991,0.0467859731040116,0.0500357102389272,0.0574118367417563,1207.22171349225,899.9948,183.833710526316,161.4991,123.116605306291,15.6176760448358,4.37043088039234,19,17,0,15.3604742134379,12.1912035175587,21.4960440240347,0.793673642373192,0.567137074334597,0.714572141565367,49.0477217550313,0.199095022624434,3.19243472870357,13,0.319740852642043,2008,Savanna,203,4904.77217550313,1219.12035175587,2149.60440240347,1536.04742134379,0
SWEP,reserve_203,0.0648731996741725,0.063009591112565,0.0623836726674831,0.0609842269322915,0.0590405042543969,3148.35629967964,2949.9863,462.577092857143,194.99965,226.438599712542,46.3003113982143,5.86605580243835,14,14,0,15.5032808722973,36.0248736814003,58.3340150600768,2.3236935444918,0.617562045820078,0.265767423283496,109.862169613774,0.214285714285714,2.73601158224658,8,,2010,Savanna,203,10986.2169613774,3602.48736814003,5833.40150600768,1550.32808722973,0
SWEP,reserve_204,0.05478316780102,0.0544393340495693,0.0553160183752719,0.0553195839696048,0.0526492542043085,524.441203967142,569.9936,148.689846666667,102,138.36639879487,18.3516341503449,5.3170686635561,15,15,0,22.9983836295893,107.590621928965,93.274097515543,4.67818189581554,1.15348874762403,0.246567742193987,223.863103074097,0.166666666666667,2.65011152293583,12,,2020,Savanna,203,22386.3103074097,10759.0621928965,9327.4097515543,2299.83836295893,0
SWEP,reserve_205,0.0344541502056817,0.0367818524437259,0.0361463260431591,0.0367143266887277,0.0403998016545225,24883.5486138047,4400,386.093208,86.6004,1930.97310889787,109.89828341581,2.80539019293483,25,20,27.761313738699,18.7921823553968,8.60215298155866,35.8638114945113,0.457751676674649,0.23985607282358,0.523987316804652,63.2581468314668,0.1625,3.47263032282597,16,0.359822392656358,1993,Savanna,203,6325.81468314668,860.215298155866,3586.38114945113,1879.21823553968,2776.1313738699
SWEP,reserve_206,0.0603406724107919,0.0594816745847214,0.0595240188360315,0.060742377355953,0.061312596358392,1203.69604299521,580.0027,263.513757142857,179.999,383.059708665266,70.1705356999716,3.56456286505909,7,7,0,0.62806553564703,29.8288598761662,120.567457245165,47.4932283068783,0.247403906142861,0.00520924592753005,151.024382656978,0.171428571428571,1.69268557764213,5,,2012,Savanna,203,15102.4382656978,2982.88598761662,12056.7457245165,62.806553564703,0
SWEP,reserve_207,0.0526942032621963,0.053230032695149,0.0548211776517774,0.0563703729565682,0.0545279721031594,3119.33334618047,899.9948,294.591166666667,194.99965,144.232119204213,35.2274441059662,9.90439468374268,12,12,0,15.231585639341,16.2967057888333,43.2432369452174,1.06992838268533,0.376861376253557,0.352230469209257,74.7715283733917,0.25,2.39031938499995,8,,1982,Savanna,203,7477.15283733917,1629.67057888333,4324.32369452174,1523.1585639341,0
SWEP,reserve_208,0.0558393775718853,0.0560536881208603,0.0570626088904907,0.0572224375751585,0.0548714408634498,2289.85402121997,899.9948,169.454323809524,97.5,81.0751225399415,13.422700330148,5.84917186932853,21,18,0,18.6333355771159,37.096146834174,31.7718270797189,1.99084842757476,1.16757990470916,0.586473529846516,87.5013094910088,0.190476190476191,2.96607465408593,14,0.432079770514312,2007,Savanna,203,8750.13094910088,3709.6146834174,3177.18270797189,1863.33355771159,0
SWEP,reserve_209,0.0609030946321272,0.0601949753653423,0.0595435877359923,0.0577970668184101,0.0560021648430549,3340.05920034832,1417.49,290.01885,177.4995,193.093325008025,23.5138959330578,4.09478422246818,17,17,0,5.34542255961754,6.970214179908,32.0204676278932,1.30395943485649,0.217679962107618,0.166937679416059,44.3361043674187,0.208333333333333,2.6173139825557,12,,2015,Savanna,203,4433.61043674187,697.0214179908,3202.04676278932,534.542255961754,0
