WDPA_PID,canopy_height_sd100,canopy_height_mean,tree_cover_sd100,tree_cover_mean
873,3.40972656222429,2.93932763011752,10.2990203572299,11.4326502705762
874,0.0715602705523426,0.0178176118641317,0.270052819019418,0.0750065710767053
875,7.38341784863902,19.9010227647288,10.8180161882172,41.7693506632507
876,0.925045359936101,0.962764855917026,5.875410776596,7.01762660719831
877,0.805546853585969,0.512538660863787,3.18803710368004,2.20197560537939
878,0.580224092520814,0.425239765722386,2.61772676016836,2.02438821327316
879,0.850272567425907,0.52013174629736,3.47897848714206,2.33851427328474
881,10.8475359921469,41.172441582044,11.031731426343,43.3623072151375
882,0.746459607154599,0.46631502761129,2.17329046178032,1.62905529874965
1350,9.96816260804735,13.6738856737475,19.5257443850004,37.4312165375473
1353,17.0323831506035,30.0840501291326,18.1184141616417,37.5501736905298
1354,1.26003611120673,0.666207334923726,4.18469215243116,2.5944148081804
1355,1.39974534928404,1.17299629579645,3.83060988350975,3.55304959334895
1357,2.48548378771006,2.369183961378,7.85148901423049,8.3680597114544
4026,3.8924808362259,5.81182172282908,8.32953669067963,15.4703567040506
4027,1.69363504900999,1.79869090084938,8.79775989128927,10.666874720825
4028,1.20677890716052,1.13439805324859,5.18855973822135,5.75019806510477
4029,3.8514700773925,4.82345737433307,10.476311169928,15.6112450369342
4031,2.52633960980112,1.84412905032262,11.4671481029304,9.22254964429609
4033,1.02034065026107,0.791074711401876,2.66759064937533,2.35848426584526
4034,0.430305294694126,0.230884971854629,1.6111318404239,0.968426070120596
4035,2.80189228108762,3.42298926856731,10.3390381614623,14.3215646592958
4759,19.3329638831368,42.1096897036973,19.3501507778985,64.3617761890402
4763,7.33943186211951,10.6986803583285,15.3024798483698,30.1948108158287
4764,8.97316564981304,8.93376282100121,24.4897875737792,34.3155124345786
4765,5.76397928945363,6.0721048115586,14.6832755865685,18.2985581419561
4766,13.7825838702337,29.4519365941948,18.9925152823676,71.8515899968981
4767,2.82260268576899,1.83812035740847,7.30313419815768,6.07701559719309
4934,35.946248328227,101.631698245904,10.3872993420105,83.5538500744596
4936,10.2805112340641,31.1319644785155,5.81137644025547,23.8597559853758
4938,21.1460830884821,80.9680838304408,13.582224494175,88.4479780758129
4940,27.6530320483811,52.6793769089543,25.4553981678261,72.3861411357413
4942,12.1554914876228,14.718392302522,25.5386059537879,40.7425256522741
4943,22.0171471483567,63.5209776373471,16.1203849077781,86.2879245982451
4944,43.7075697580973,85.1225275993347,19.2019846439362,76.5958986282349
7381,6.28000011958426,7.17952303437598,17.5376683540954,27.1155760181737
7383,0.683577969530325,0.308833462747282,1.43882376019148,0.76403352837748
7384,5.06987402402284,4.86038467526571,15.5865764054969,19.5909327991994
7385,5.76990537512113,3.44005868648724,18.645239833786,15.2793268741232
7386,6.7264473454907,6.25496016346956,14.8326345987879,16.2619809229386
7387,7.8926315111872,6.25173452338215,19.4223465107212,19.0536371950339
9072,2.26632305876954,1.23033031231636,7.23634278119454,5.10598594339293
9075,7.10538407952658,7.2490807135577,17.5175493018671,22.6563868819156
9081,20.6699631493691,79.8671784768538,8.46215098732338,86.3178251668979
9083,0.66234641186632,0.428794319281086,1.81234266934396,1.18046475184196
9084,3.89638884577681,3.44542710328305,9.5974209561856,10.3475587328258
9089,2.32708520720245,1.76725995472346,6.95869298928443,6.29218029527115
9101,12.0321901977812,24.8737808549555,19.868357706184,65.292386099207
9103,1.46290257764801,0.767789875937445,2.63927220770951,1.70598447900454
9106,5.06323239524869,7.33307233955904,16.6430715512027,29.8407190294532
9107,0.259897360178889,0.121130094823233,0.866318517225318,0.480974867376002
9109,0.64840903874062,0.280229335791186,1.22970582999505,0.605365273648121
