reserve_name,area_ha,max_species_body_mass,mean_species_body_mass,median_species_body_mass,CW_max_species_body_mass,CW_mean_species_body_mass,CW_median_species_body_mass,n_species_reserve,n_herbi_sp_reserve,elephant_biomass_ha,browser_biomass_ha,grazer_biomass_ha,mixed_feeder_biomass_ha,grazer_browser_ratio,grazer_mixed_ratio,browser_mixed_ratio,herbi_biomass_ha,herbi_fun_red,herbi_fun_div_distq1,herbi_fun_ent,predator_biomass_ha,establishment_year,source,elevation_sd_1000,elevation_mean,MAT,MAP,Biome,days_since_last_fire,fire_events_since_2001,prop_burned_area,n_deposition,tree_cover_sd_50,tree_cover_sd_100,tree_cover_sd_500,tree_cover_mean,canopy_height_sd_50,canopy_height_sd_100,canopy_height_sd_500,canopy_height_mean,woody_cover_sd_venter2019,woody_cover_trend_significance_sd_venter2019,woody_cover_trend_sd_venter2019,woody_cover_mean_venter2019,woody_cover_trend_significance_venter2019,woody_cover_trend_venter2019,spatial_predictor1,spatial_predictor2,spatial_predictor3,spatial_predictor4,spatial_predictor5,n_reserves_biome,herbi_biomass_kgkm2,grazer_biomass_kgkm2,mixed_feeder_biomass_kgkm2,browser_biomass_kgkm2,elephant_biomass_kgkm2
reserve_316,362.936184409778,400,94.50645,59.00015,71.9077921854845,8.2529521695794,0.644419061792779,16,16,0,52.3730410923665,4.40503060503583,464.335860790682,0.0841087420771882,0.00948673358446802,0.112791290776432,521.113932488085,0.208333333333333,1.87702690373033,12,,1940,SWEP,13.7725973896279,676.085820895522,17.4928571428572,468.128571428572,Albany Thicket,7305,0,0,217.168685913086,5.52226579304012,7.57212395010083,13.230750517454,5.81033463550094,0.187946506251134,0.261050357830858,0.500303602567874,0.162485291835507,0.0921801225861345,0,0.332177983635293,0.385939821337676,1,0.896372335267994,-0.0616085020556509,-0.0602153661760677,-0.0611491247924258,-0.0593028515010552,-0.0583425164508114,87,52111.3932488085,440.503060503583,46433.5860790682,5237.30410923665,0
reserve_317,752.315956824421,899.9948,175.763904761905,102,131.830954915918,16.2652760275739,3.19915563631253,21,20,0,87.0864006082628,86.6025806165449,153.894721426228,0.994444368026023,0.562739123304236,0.565882960774645,327.583702651035,0.2,3.37700039232369,15,0.0428015645659302,2000,SWEP,47.0039177931703,1082.61085972851,14.82,737.85,Savanna,4142.30555555556,0.944444444444444,0.694444444444445,313.850219726563,6.70407678588872,9.94555706746702,17.9723274578919,8.55932077340667,0.230693148535617,0.357481094037629,0.68279736187007,0.262317266860664,0.099799066711584,0,0.40246705640823,0.526128983067727,1,0.654401229223268,-0.0443913499237146,-0.0453591823270586,-0.0456801586003884,-0.0479463065506115,-0.0481595603140246,203,32758.3702651035,8660.25806165449,15389.4721426228,8708.64006082628,0
reserve_318,5909.38910977044,400,125.8187375,92.0502,33.7605719173674,6.09139701760119,1.64770507436507,16,16,0,10.6611273229302,5.7510008003721,55.7667469984561,0.539436461658487,0.103125986540533,0.191173555868794,72.1788751217584,0.144230769230769,2.30567467609097,13,,1984,SWEP,8.48829792735234,776.572052401747,17.2605882352941,323.272941176471,Nama-Karoo,7305,0,0,216.466339111328,0.602479808207892,0.893556998057028,1.84291431059882,0.548143753726077,0.0120900712630046,0.0184477635185631,0.039658905647768,0.00929095689881336,0.106469333751946,0,0.281051350717156,0.119030975952155,1,0.268481126132137,-0.0536886138833884,-0.0535992194214901,-0.0537697059769009,-0.0531895416065422,-0.0546578002215177,33,7217.88751217584,575.10008003721,5576.67469984561,1066.11273229302,0
reserve_319,1220.66638748907,580.0027,129.26772,99.75,58.1639428863816,3.29111540170841,0.137347734922299,20,20,0,0.497987661682414,1.36308594801452,99.5491338546325,2.73718819339708,0.0136925947543148,0.00500243088412607,101.410207464329,0.214285714285714,1.10815698430656,14,,2007,SWEP,22.4200151608141,572.102819237148,17.13125,367.3125,Albany Thicket,7305,0,0,179.966125488281,4.90489566385581,7.00572022159838,13.1532599259231,5.21065246374586,0.0952164853934408,0.136678444403612,0.273673926931569,0.0869882367923915,0.0685411012241958,0,0.270222733488275,0.349390124388818,1,0.545102665542448,-0.060014264464053,-0.0592990119918618,-0.0593171856921756,-0.0607540689728028,-0.0588964677645503,87,10141.0207464329,136.308594801452,9954.91338546325,49.7987661682414,0
reserve_320,2291.1525930094,400,88.97487,43.875,182.556323194707,21.7236542123709,0.280558099374009,10,10,0,3.45677456148706,7.05537162794015,203.706423319001,2.04102740935036,0.0346349983127019,0.0169693940189299,214.218569508429,0.15,1.77775619696061,8,,1988,SWEP,22.2475334179692,1888.77390258569,11.6375,692.934375,Grassland,5126.83636363636,0.572727272727273,0.445454545454545,440.927612304688,0.560326390045448,0.923687661738641,2.71443052503259,0.756719936369097,0.0303267889664021,0.0496480223892677,0.144254646129976,0.0392105203167321,0.0607163324796529,0,0.315719192198761,0.45396074462568,1,0.777467377439088,-0.0384524636468339,-0.0392652852266606,-0.0389680528904184,-0.0411580643809166,-0.0477736546889285,33,21421.8569508429,705.537162794015,20370.6423319001,345.677456148706,0
reserve_321,83.1566572121275,86.6004,49.7835333333333,43.2504,31.5551220246861,13.9097580151248,6.32556623377412,3,3,0,26.4321736068949,0,2.08282542620942,,,12.690537226156,28.5149990331043,0,1.61625102558351,3,,2000,SWEP,21.4082516303701,45.3951612903226,19.55,859.1,Albany Thicket,7305,0,0,266.016876220703,13.8670625245905,22.4046972069166,40.0391990661621,73.2979573406735,1.49767797450217,2.19249386118383,3.47031394958496,4.52449357901149,0.0970153924259195,0,0.511753722511688,0.793973600811676,1,0.0318426556426084,-0.0408899836849263,-0.0416898434895234,-0.0419430262828302,-0.0443517128776524,-0.0445198393458623,87,2851.49990331043,0,208.282542620942,2643.21736068949,0
reserve_322,5153.56580116111,400,103.8236,54.9997,123.037878662409,9.59550990894857,0.191383978409236,17,16,0,0.127557632009257,0.144656889765924,14.8677400767323,1.13405123227301,0.00972958156514381,0.00857949031600855,15.1399545985075,0.0583333333333333,1.76199184102542,15,0.0160082461703337,1980,SWEP,53.7951308169045,843.234817813765,15.3815068493151,519.541095890411,Fynbos,5586.34274193548,0.620967741935484,0.262096774193548,165.424240112305,12.3469753695091,18.5250623661502,30.9909388139329,38.2467888272459,0.388501629760453,0.562883716442647,0.932119085797207,0.800182790938351,0.0871410027385531,0,0.487743644077252,0.356150681418714,1,0.521468734718433,-0.0500056468885325,-0.0505098765603593,-0.0500921469025547,-0.0515308690902938,-0.0517462968193215,39,1513.99545985075,14.4656889765924,1486.77400767323,12.7557632009257,0
reserve_323,1505.01434398376,580.0027,119.00025,53.7499,181.937452502025,19.7352013246881,1.49067284484411,16,15,0,0.436790953274191,0.495343318806298,0.910709592555742,1.13405123227301,0.543909192189583,0.479616067344165,1.84284386463623,0.0619047619047619,3.60305572150401,14,0.0548164542947971,,SWEP,61.1916794412596,509.693613220188,17.002380952381,440.3,Albany Thicket,7305,0,0,179.966125488281,11.5936854506969,16.3801082236712,25.7753784937991,20.302969777563,0.3848824220676,0.54995292895833,0.889598146184451,0.529207753954918,0.114401237830798,0,0.526665207354868,0.456493829064601,1,0.623079344994816,-0.0520801877177391,-0.0528195082578564,-0.0531547968784808,-0.052983466027833,-0.0541188376151935,87,184.284386463623,49.5343318806298,91.0709592555742,43.6790953274191,0
reserve_324,805.714052516039,400,110.222294444444,57.49985,49.0416413230363,6.21263186313334,0.388501752355928,18,17,0,0.815893241463496,1.91817282468117,42.8199394589971,2.35100957723399,0.0447962526083892,0.0190540493931517,45.5540055251418,0.101960784313725,1.52330225529146,15,0.102393088146316,1960,SWEP,34.5303388372535,511.393989983306,17.1863636363637,453.118181818182,Albany Thicket,7305,0,0,179.966125488281,9.27094438659126,12.6016740299486,19.3631680720561,11.498065641393,0.263075893724179,0.374414316876946,0.635953476461204,0.275574244914684,0.0898557620081654,0,0.400498824522564,0.382786364296184,1,0.742063364540426,-0.0511781892381585,-0.0519535598189538,-0.051904402165263,-0.0522376204533976,-0.0527019290928031,87,4555.40055251418,191.817282468117,4281.99394589971,81.5893241463496,0
reserve_325,1647.61159542512,213.501,91.0946222222222,86.6004,44.5702872749391,9.39010543019908,2.32125438522414,9,9,0,6.83416287629041,1.68044762957959,40.5086539724059,0.245889315194627,0.0414836699023447,0.168708712981324,49.0232644782759,0.0972222222222222,1.75378188858969,8,,1999,SWEP,15.9199397542942,551.803520261973,16.8583333333334,377.329166666667,Albany Thicket,7305,0,0,179.966125488281,4.50917227727164,6.23740153535996,9.65924301911145,3.95982173177744,0.0853208063947805,0.123178494518771,0.207209828114137,0.0634772382971257,0.0500297823951744,0,0.2834699965285,0.381335489625418,1,0.794497816331045,-0.0590906280664047,-0.0584553514175188,-0.0586484052040583,-0.0597885756190125,-0.0587008318602815,87,4902.32644782759,168.044762957959,4050.86539724059,683.416287629041,0
reserve_326,1893.40381708874,97.5,42.9999888888889,31.5,51.538656009889,6.2744310422336,0.389761086074785,9,9,0,1.85803137621705,3.29035990303384,31.7430959299598,1.77088500503851,0.103655922859381,0.0585334014148064,36.8914872092107,0,1.61754649526342,9,,,SWEP,33.0552099366363,502.637557685481,15.8892857142857,679.075,Fynbos,3130.78260869565,2.53260869565217,0.771739130434783,179.966125488281,3.35875622460214,5.71348302798257,12.8074971390483,4.61099953562768,0.187494387884466,0.323988048114972,0.798959942587206,0.269072335215927,0.0994636908460822,0,0.565774232665519,0.480658936526368,1,-0.176149149766643,-0.0541600773689774,-0.0543406652710014,-0.0540652851279829,-0.0549429188501194,-0.0569036315440691,39,3689.14872092107,329.035990303384,3174.30959299598,185.803137621705,0
reserve_327,3690.16461101195,400,87.6875375,50.62535,52.0781376558325,11.4356981704749,0.40846330203097,8,8,0,2.26779335941469,0,119.495019594553,,,0.0189781412406083,121.762812953968,0.107142857142857,1.25046949974315,7,,,SWEP,33.6167915410982,445.981276131612,16,720.192592592593,Fynbos,4188.95428571429,1.77142857142857,0.491428571428572,179.966125488281,3.34455426622062,5.77041980451221,13.2817206893056,5.81187359752563,0.188118992019001,0.326351318045643,0.78653992743517,0.321526945895778,0.106145527298733,0,0.542299487282659,0.493615742278659,1,-0.247901261490321,-0.0528734049088357,-0.0532525679138512,-0.0530938606097476,-0.0533443393205133,-0.0557274200165231,39,12176.2812953968,0,11949.5019594553,226.779335941469,0
reserve_328,2869.42281341149,400,100.972294444444,53.7499,90.7800594337049,12.5382013721933,1.56383432503551,18,17,0,0.229097171364034,0.259807929495642,0.432448276426961,1.13405123227301,0.600783824697526,0.52976779849122,0.921353377286637,0.101960784313725,3.93656877153055,15,0.028751269981685,,SWEP,42.5805618835902,622.236854460094,16.4679487179488,488.351282051282,Albany Thicket,6503.73913043478,0.13768115942029,0.13768115942029,179.966125488281,11.7754634551584,17.0158698297083,27.3628129489559,25.0318580990797,0.472502244679351,0.674605375747975,1.13477548539853,0.831587330315947,0.112932993862297,0,0.537249110208373,0.398049427392088,1,0.600078622685992,-0.0513530922835554,-0.0521104282193628,-0.052041336880014,-0.0523755618194936,-0.0529838478944203,87,92.1353377286637,25.9807929495642,43.2448276426961,22.9097171364034,0
reserve_329,1117.03748843288,240,85.15635,47.87525,21.7185139702152,3.08388731526049,0.296640126536397,16,16,0,0.58850007883106,0.667389239591124,26.4992242932934,1.13405123227301,0.0251852368282355,0.0222082002219213,27.7551136117155,0.107142857142857,1.70655478903881,14,,1996,SWEP,44.9134109107634,586.728260869565,16.8033333333334,464.826666666667,Albany Thicket,7305,0,0,179.966125488281,12.7399455191244,18.134642393862,28.7766580041849,21.4652976353938,0.402847590337642,0.585278580272031,1.0074212114766,0.561352901545594,0.0896874330039769,0,0.456216838132134,0.404270140948062,1,0.74519765037263,-0.0509212320067495,-0.0518918014935326,-0.0516761661823836,-0.0522530223537258,-0.0527643007994988,87,2775.51136117155,66.7389239591124,2649.92242932934,58.850007883106,0
reserve_330,12705.7628029469,4400,478.236608333333,165.2502,280.985897385541,33.5459086961886,4.27035245887399,24,22,3.11669599174443,5.64571615356795,10.6294704532558,32.5296199378237,1.88274971042216,0.326762823346005,0.173556167098141,48.8048065446474,0.18716577540107,2.71125121796055,17,0.0929574649171056,1997,SWEP,63.1597378158076,1409.48562832429,14.2322857142858,496.102285714286,Grassland,5662.91181364393,0.530782029950083,0.234608985024958,216.817512512207,7.54424174469453,11.2397323906569,20.1447914482265,15.5349548067781,0.269540739284488,0.40191051614939,0.755475015727949,0.473103506579917,0.109544643112849,0,0.48212458103726,0.389135779129741,1,0.509051769416121,-0.0533822540691961,-0.0533915690139116,-0.053649745960245,-0.0550906054054534,-0.0570357466141763,33,4880.48065446474,1062.94704532558,3252.96199378237,564.571615356795,311.669599174443
reserve_331,26382.6274522858,4400,453.880262068966,161.4991,180.430642652619,26.4465201772538,3.52288108408694,29,25,1.16743489842713,6.90729426512111,7.00745220825164,14.5544396779454,1.01450031507073,0.481464925020105,0.474583317390627,28.4691861513182,0.17,3.21903961296785,20,0.383208693610389,2000,SWEP,34.5442168263148,969.851575220324,16.8869863013699,399.457808219178,Albany Thicket,6864.35874799358,0.141252006420546,0.0634028892455859,216.466339111328,7.08714459002771,10.1016629495774,17.8637146238691,16.8446480076202,0.276265995374121,0.400273883312636,0.749878785415912,0.583445330603744,0.128481363182723,0,0.492208647060588,0.376871094054202,1,0.424737006837718,-0.0542347265337355,-0.0541045342172874,-0.0541705405950823,-0.0553460428439489,-0.0572814637355936,87,2846.91861513182,700.745220825164,1455.44396779454,690.729426512111,116.743489842713
reserve_332,4172.08981461545,580.0027,122.334263636364,92.0502,98.848698453133,8.56054110578595,1.58112141534662,22,22,0,12.2849565271701,6.99659599794367,2.82419564859872,0.569525499131364,2.47737652361838,4.34989570685923,22.1057481737125,0.233333333333333,2.61929693511851,15,,2012,SWEP,25.776451063277,773.477942373433,16.845,439.643333333333,Albany Thicket,7305,0,0,217.168685913086,0.302018927885478,0.493672970038396,1.28735927019406,0.208905444651517,0.00499534242689013,0.00831130749674112,0.0229486766690154,0.00316394239780748,0.0686092494942139,0,0.287035144152425,0.323179128777123,1,0.426298349205363,-0.061703802293969,-0.0601290605223883,-0.060818754005686,-0.0608774191258968,-0.0581257906377402,87,2210.57481737125,699.659599794367,282.419564859872,1228.49565271701,0
reserve_333,4081.18719768296,400,109.030095,59.00015,103.697687247686,8.77855723710713,3.02543526214543,17,17,0,33.3573331498468,21.6642014240849,28.1523676162736,0.649458436223472,0.769533906326294,1.18488553447862,83.1739021902052,0.3,2.51145323360109,10,,1995,SWEP,11.0986650903168,880.238895358509,16.0017857142858,479.948214285714,Grassland,7305,0,0,217.168685913086,0.11725550445706,0.182193101019103,0.484151455539605,0.0982489180439627,0.00249912601961923,0.00403073754887864,0.0117573371954282,0.0018854841896279,0.0532759114303125,0,0.261288804640823,0.3778223671253,1,0.776541328037631,-0.0609693955785447,-0.0602534451270201,-0.0609466404157492,-0.0605885802425782,-0.0583613631319724,33,8317.39021902052,2166.42014240849,2815.23676162736,3335.73331498468,0
reserve_334,5538.3697093148,1417.49,246.382623809524,97.5,117.166748739601,22.4669969050927,1.59479413962008,21,19,0,30.6620548849221,8.81973262237189,22.9295776853639,0.287643233810431,0.38464435513793,1.33722719649101,62.4113651926579,0.138157894736842,2.71879494565944,16,0.0236170582436943,2007,SWEP,30.3047418167342,356.387909936368,18.3102564102564,498.939743589744,Albany Thicket,7305,0,0,185.267364501953,16.0070289896233,21.034980848805,30.3022465308507,67.9533789161775,0.729419963452926,0.962880744668771,1.37724063071338,1.85220484849641,0.142929909286817,0,0.477924000243832,0.576268435603981,1,-0.20536936054257,-0.0572349836378703,-0.0573099026145161,-0.0576210217398198,-0.0570240501155342,-0.0557243984575157,87,6241.13651926579,881.973262237189,2292.95776853639,3066.20548849221,0
reserve_335,3365.35342998902,240,118.95948125,94.3002,124.991213097441,9.8857087566212,1.91713527634591,16,16,0,28.3650526418295,4.00686393881786,13.6832750134509,0.141260585320015,0.292829306937049,2.07297248750363,46.0551915940983,0.227272727272727,2.3538921263449,11,,2005,SWEP,25.6194372428288,434.596829219346,17.7840425531915,451.242553191489,Albany Thicket,7305,0,0,185.267364501953,9.42118439340071,12.9932801007161,21.4836003206049,18.9521838286011,0.299693851909094,0.416437293348791,0.728208572408712,0.476002666164245,0.135774738139664,0,0.539170275500863,0.440842857083377,1,0.084244565500157,-0.059539004454892,-0.0598687876109831,-0.059662482936401,-0.0590887554673941,-0.0573356056878862,87,4605.51915940983,400.686393881786,1368.32750134509,2836.50526418295,0
reserve_336,1419.13696596282,1417.49,256.503618181818,140.87525,69.8605305309272,13.4492046708976,4.11656835485476,22,22,0,30.918665253872,33.7702733065552,17.0113909573352,1.09222933879159,1.98515649844575,1.81752716937824,81.7003295177624,0.18716577540107,4.07821289872052,17,,2009,SWEP,39.0940724464928,212.830572645528,18.155,589.09,Albany Thicket,7305,0,0,185.267364501953,12.2804675427127,18.856148322917,35.5512445767721,48.2796892400354,0.753019189252811,1.15643121746663,2.13742999777649,2.15330502053629,0.174392692868647,0,0.562811136070787,0.69029459876337,1,-0.0895911670940597,-0.0598340629607664,-0.0593278724639582,-0.0591100332111173,-0.058651349016921,-0.0577103660520482,87,8170.03295177624,3377.02733065552,1701.13909573352,3091.8665253872,0
reserve_337,5805.05478422557,899.9948,207.31715,171.0015,94.9546123816623,15.3810815984889,3.21955025328069,19,18,0,17.8109666907809,18.8096988329399,22.3203440994374,1.05607399977206,0.842715450494064,0.79797007660065,58.9410096231583,0.220588235294118,3.2140267304204,12,0.0189488995519746,2004,SWEP,50.2691181577392,675.478987639788,17.2448051948052,671.936363636363,Savanna,6526.51612903226,0.283154121863799,0.157706093189964,313.850219726563,12.0041392374433,16.7298483805558,26.8502287320371,25.7945414632113,0.422866657211628,0.598769007444964,1.00284464870562,0.743249214029442,0.115232477248895,0,0.572119049371807,0.562406392078107,1,0.232786231043583,-0.0422663055115398,-0.0428298356058025,-0.0434162518596503,-0.0458538265372348,-0.046699168632109,203,5894.10096231583,1880.96988329399,2232.03440994374,1781.09666907809,0
reserve_338,1477.94452443129,400,120.972138888889,81,22.5226678546023,6.85788727551379,3.85444226278516,14,14,0,9.18609310131189,15.4978268949666,29.3908324581498,1.68709664969032,0.527301392944019,0.312549605881091,54.0747524544283,0.0757575757575758,2.68830176570259,11,,2018,SWEP,29.6443112834722,1261.94253938832,15.8657894736842,448.694736842105,Nama-Karoo,7305,0,0,284.755615234375,0.266092750094589,0.445824864074131,1.40490974286112,0.16665284442345,0.00621773989100687,0.0107290375556249,0.0398636017669586,0.00369710725743132,0.0518340414375663,0,0.299254560207166,0.23995272069809,1,0.355105875877391,-0.0513172305170144,-0.0508415109326418,-0.0508697310034569,-0.0538000877991,-0.0549028551069588,33,5407.47524544283,1549.78268949666,2939.08324581498,918.609310131189,0
reserve_339,2627.32826048121,899.9948,161.280057142857,99.75,81.6612421203755,6.00165019317792,1.64020892287993,27,26,0,252.776702473546,44.5390023241965,233.824916071766,0.176199000494745,0.190480138183933,1.08105118445103,531.140620869509,0.217777777777778,3.26807440850185,18,0.0314005490828503,1985,SWEP,17.4621539546417,220.335987670177,18.2305555555556,432.55,Albany Thicket,7305,0,0,189.222290039063,11.6609215991432,16.5417797360806,28.451698359542,53.8984711088966,0.488127591248565,0.669721770612211,1.03819933322471,1.43995611467758,0.136092091894038,0,0.553773095002562,0.524690124030854,1,0.27209703440002,-0.0613059063032336,-0.0611191287902796,-0.0618624613655203,-0.0610486024376664,-0.0588184432304074,87,53114.0620869509,4453.90023241965,23382.4916071766,25277.6702473546,0
reserve_340,27453.9819204014,4400,482.499266666667,165.2502,891.293643009549,47.4596423691278,1.81609080145979,30,26,9.29555503969927,13.5793464653287,6.88523726714963,25.4242683820415,0.507037454617518,0.270813585023868,0.534109625546609,45.8888521145198,0.184615384615385,3.65368176694442,20,0.162158189398812,2000,SWEP,21.7485155946769,389.44276069387,17.9693717277487,494.675654450262,Albany Thicket,7305,0,0,185.267364501953,12.6813266471835,16.9945063834652,25.7939132815869,28.9339400844833,0.398367436794119,0.546854841737904,0.893409671561168,0.732923175818193,0.146173918558209,0,0.529385734619299,0.467453208353493,1,0.123179775159882,-0.0575375793477346,-0.0584987495804003,-0.0589059511051606,-0.0579488687393826,-0.0567946945013744,87,4588.88521145198,688.523726714963,2542.42683820415,1357.93464653287,929.555503969927
reserve_341,4329.48440776331,569.9936,128.458909090909,84.5502,100.718393106256,13.1079735896249,3.32032188499519,22,21,0,14.0594639608476,11.7854661650948,33.760383508463,0.838258570733181,0.349091596134874,0.416448585583254,59.6053136344055,0.19047619047619,3.35391319248882,15,0.0508140876094887,2003,SWEP,56.3945687823067,1003.80531112508,15.6293103448276,550.025862068966,Grassland,7018.41626794258,0.124401913875598,0.0239234449760766,317.555114746094,13.004453297209,18.1090687704996,29.9393180218918,48.6488667125949,0.811877683551169,1.18772778893386,2.19446464347613,2.31238856214123,0.143315832241225,0,0.501899871046616,0.705411982268436,1,0.199286300277005,-0.0600188633610119,-0.0590696948117286,-0.0592872920287542,-0.0583365092914682,-0.0564769484166584,33,5960.53136344055,1178.54661650948,3376.0383508463,1405.94639608476,0
reserve_342,1505.81540123533,400,93.8126166666667,55.2502,361.913357987902,30.7175696165931,0.542897434954881,12,12,0,10.6341408029586,2.38741016797329,221.851734034557,0.224504284098729,0.010761286939508,0.0479335482737408,234.873285005489,0.0757575757575758,1.33753805887042,11,,1985,SWEP,16.7864216249083,71.7043828264759,18.6785714285715,676.547619047619,Albany Thicket,7305,0,0,185.267364501953,12.7057020546447,18.4922176931604,31.6428927006856,34.7266808552233,0.802328681381118,1.17992556049572,2.02497118094962,1.75448403345799,0.120438353939195,0,0.350823267941555,0.726624725326516,1,-0.269404732758221,-0.0570179106395909,-0.0564078369326026,-0.056421815663932,-0.0565290855172113,-0.0560602315805084,87,23487.3285005489,238.741016797329,22185.1734034557,1063.41408029586,0
reserve_343,52291.3047961152,4400,409.203347368421,131.74955,116.905323010318,11.6185192847334,1.52737460463502,37,32,0.126216012886531,3.64176916970233,4.33124111806111,18.2001531901094,1.18932335253284,0.237978278139705,0.200095522914686,26.1731634778729,0.237536656891496,2.83015678411743,22,0.0102808392733,,SWEP,22.9965391068188,208.478177414784,18.1489056087551,658.457865937073,Albany Thicket,7247.9960301707,0.0142913854704248,0.00793965859468043,185.267364501953,11.3526854060154,16.976358830497,30.4602557443858,43.8324245043028,0.72097919395411,1.09108500137952,1.97027241649991,2.04088568078883,0.147369978573889,0,0.481737666076268,0.707317592250477,1,-0.181132122784112,-0.0571273913001711,-0.0572440182219898,-0.0573717854530794,-0.0571282537711482,-0.0563914100770777,87,2617.31634778729,433.124111806111,1820.01531901094,364.176916970233,12.6216012886531
reserve_344,35843.5539939775,400,100.972294444444,53.7499,145.923566686638,10.4332002566879,0.748541492755684,18,17,0,2.71036555181786,0.132659685498791,0.642942131348698,0.0489453112366395,0.206332232763331,4.21556687556365,3.48596736866535,0.101960784313725,1.9480997041568,15,0.0460331305393778,2019,SWEP,53.1179215310165,748.500704370856,15.7596385542169,519.356224899598,Fynbos,5241.69820081254,0.542658154381892,0.347069065583285,172.695182800293,8.41629175819113,12.3993709857593,20.8939235379175,19.9579781100248,0.283034078150778,0.410550392422711,0.704108800871039,0.495674403389767,0.110196561607275,0,0.549122794464981,0.389732719022139,1,0.541368086214642,-0.0511611983677708,-0.0520055032532726,-0.0517138317523272,-0.0527017512868642,-0.0527877882294158,39,348.596736866535,13.2659685498791,64.2942131348698,271.036555181786,0
reserve_345,3556.94455121032,580.0027,132.3500375,73.3002,59.6449541538685,10.0603037212003,2.10250654578672,16,16,0,9.93933042559527,6.10350625022053,16.1856773618836,0.614076199187732,0.377093038107503,0.614081833176897,32.2285140376994,0.107142857142857,3.2340201200106,14,,2010,SWEP,18.8817390119565,555.383514596451,18.2323529411765,312.568627450981,Albany Thicket,7305,0,0,216.466339111328,4.5946882308446,6.70277896758706,11.2993729596848,7.37496900929326,0.126543175692199,0.1848073698719,0.31703627771739,0.169385900031148,0.126987785032847,0,0.310026468667056,0.248474580362488,1,0.272462972026433,-0.0570646096998931,-0.0562654557203534,-0.0561501879358749,-0.0557232425799736,-0.0576085796190802,87,3222.85140376994,610.350625022053,1618.56773618836,993.933042559527,0
reserve_346,644.164114806597,2949.9863,399.934707142857,73.3002,1163.68661950443,99.1395533590441,1.56449308415441,14,14,0,23.1874295023164,120.025564639243,147.020438771933,5.17632041219803,0.816386929884175,0.157715686988841,290.233432913493,0.119047619047619,2.70792467729316,12,,2008,SWEP,16.3737033202056,252.430962343096,18,667.83,Albany Thicket,7305,0,0,185.267364501953,8.24654422238949,13.3510616158478,26.4651724292386,14.7892023407446,0.337969191371932,0.542033661485553,1.09244062429474,0.508051990948382,0.100644206932976,0,0.492223779912847,0.602498355268499,1,0.0817481659172591,-0.0576242899776579,-0.0580335812425801,-0.058195986116345,-0.0579887584872923,-0.0567645568871877,87,29023.3432913493,12002.5564639243,14702.0438771933,2318.74295023164,0
reserve_347,2804.63181452516,899.9948,208.0922,135.50065,121.098072243681,21.0328113325691,2.15267880103017,20,20,0,20.1024147654638,14.4330912137404,60.8597781412883,0.717977983348384,0.237153201252779,0.330307066167662,95.3952841204925,0.235714285714286,2.50011782506438,14,,1975,SWEP,20.8268238287291,324.411028172406,17.7105263157895,609.171052631579,Albany Thicket,7242.71428571429,0.0225563909774436,0,185.267364501953,14.8840240626003,21.2537803050385,34.1656371156375,33.8702287139409,0.766840081256496,1.10381517589383,1.7953095712445,1.40150876428231,0.151344255143977,0,0.456309284466131,0.638663923501511,1,-0.0577579332964498,-0.0583456242445513,-0.0588442104572714,-0.0588860039018621,-0.0581902068123048,-0.0575619768784463,87,9539.52841204925,1443.30912137404,6085.97781412883,2010.24147654638,0
reserve_348,65031.9002363549,569.9936,127.18892173913,86.6004,252.107166872801,13.3523046758121,1.7017233763914,22,22,0,4.1705718857094,5.82689347109319,38.7978749018548,1.39714495536193,0.150185892547806,0.10749485368102,48.7953402586574,0.228571428571429,2.24011538464192,15,,1998,SWEP,24.8397519280467,276.39117872455,17.8658241758242,608.463846153846,Albany Thicket,7280.90778097983,0.00576368876080692,0.00352225424271534,185.267364501953,11.5183459075952,16.8571303489353,29.7747008271899,38.2611482398934,0.659517618122407,0.977520197861441,1.72989724764294,1.71243401607436,0.155500588760648,0,0.5738514363927,0.659861839987951,1,0.0569891292539861,-0.0598013448932226,-0.0592652863305933,-0.0591369063116976,-0.0586793073457474,-0.0576568640942824,87,4879.53402586574,582.689347109319,3879.78749018548,417.05718857094,0
reserve_349,1083.87727593774,400,98.7408,57.49985,350.554248944059,23.770668175634,0.0704203636517507,16,15,0,0.517241953905676,0.445622683234244,146.42192992993,0.861536230519126,0.00304341489999138,0.0035325442995677,147.38479456707,0.0619047619047619,1.23290011996689,14,0.0761152132547695,,SWEP,23.3393102486019,218.76660459342,18.0875,657.175,Albany Thicket,7305,0,0,185.267364501953,10.7579906902957,16.8836525960328,29.6722708813703,27.6565705364368,0.624635077334899,0.994209362092454,1.81100114746951,1.33536021569346,0.123884351739728,0,0.415685746101872,0.687461933520309,1,-0.331282925230662,-0.0573896887629393,-0.0573764864697401,-0.0574695221104415,-0.0572071256462442,-0.0564799928240014,87,14738.479456707,44.5622683234244,14642.192992993,51.7241953905676,0
