NAME,WDPAID,WDPA_PID,PA_DEF,ORIG_NAME,DESIG_ENG,DESIG_TYPE,GIS_AREA,STATUS,VERIF,MAP,MAT,elevation_mean,Biome,fire_events_since_2001,n_deposition,prop_burned_area,woody_trend_venter2019,spatial_predictor1,spatial_predictor2,spatial_predictor3,spatial_predictor4,spatial_predictor5
Pamula Park Private Nature Reserve,555570399,555570399,1,Pamula Park Private Nature Reserve,Nature Reserve,National,0.466769711953592,Designated,State Verified,765.5,15.5833333333334,1653.69841269841,Grassland,3,1515.59973144531,0.666666666666667,-0.600867024782723,0.0196851926707311,0.0198499303843233,0.0204102909889604,0.0214886670023625,0.0207486684872489
Rietvlei Nature Reserve,555570400,555570400,1,Rietvlei Nature Reserve,Nature Reserve,National,45.4696322399218,Designated,State Verified,716.146551724138,16.7655172413793,1514.32774317202,Grassland,1.95588235294118,1391.71862792969,0.803921568627451,0.51162219261578,0.0208406361719904,0.021039850721605,0.0217521045552066,0.021992998855472,0.021388650882346
Rooikop Private Nature Reserve,555570401,555570401,1,Rooikop Private Nature Reserve,Nature Reserve,National,33.2189360852356,Designated,State Verified,570.106666666667,20.63,996.283421284081,Savanna,1.3265306122449,1391.71862792969,0.850340136054422,0.477909268622183,0.0233790650144451,0.0238037372718086,0.024184976633586,0.0243998044920492,0.023101860818186
Saronde Private Nature Reserve,555570402,555570402,1,Saronde Private Nature Reserve,Nature Reserve,National,0.36901657632665,Designated,State Verified,745.2,15.35,1665.45098039216,Savanna,0,1470.22058105469,0,0.182634960415963,0.0193802368379789,0.0195197950431719,0.0203692937509783,0.0204531630872366,0.0197700429742066
Sterkwater Private Nature Reserve,555570403,555570403,1,Sterkwater Private Nature Reserve,Nature Reserve,National,44.4374348459284,Designated,State Verified,659.998214285715,19.1232142857143,1184.91354986877,Savanna,4.2970297029703,1391.71862792969,0.930693069306931,0.468977842926285,0.0224896090048076,0.0228347978886359,0.0230566765987602,0.0224917622772182,0.0221458225638516
Tweefontein Private Nature Reserve,555570404,555570404,1,Tweefontein Private Nature Reserve,Nature Reserve,National,9.84335621323075,Designated,State Verified,643.546153846154,16.4807692307693,1491.89713445996,Grassland,1.15909090909091,1470.22058105469,0.954545454545455,0.62266148802931,0.0164698417384241,0.0165521028742523,0.0170664314710338,0.018291107836459,0.0183084804197889
Tweefontein Nature Reserve,555570405,555570405,1,Tweefontein Nature Reserve,Nature Reserve,National,4.64448051229552,Designated,State Verified,937.328571428571,13.2928571428572,1623.22913505311,Grassland,1.95454545454545,624.001708984375,0.772727272727273,0.38847770915744,0.0082153518610071,0.0079278814858872,0.00743119262786357,0.00714475838347158,0.00718174807751699
Voortrekker Private Nature Reserve,555570406,555570406,1,Voortrekker Private Nature Reserve,Nature Reserve,National,4.12012581335279,Designated,State Verified,693.75,15.625,1616.28822495606,Grassland,0.315789473684211,1515.59973144531,0.210526315789474,0.659504690001263,0.0183900192704109,0.0183903398799381,0.0194134275368711,0.0202770214033064,0.0204879241018121
Thanda Private Game Reserve,555570407,555570407,1,Thanda Private Game Reserve,Nature Reserve,National,71.4683345781833,Designated,State Verified,800.073404255319,21.4851063829788,216.228771228771,Savanna,0.766153846153846,306.982879638672,0.476923076923077,-0.652631197611652,0.0101132730453509,0.00960551132739305,0.00870230312740489,0.00888782656217344,0.00923514535721178
Nagle Dam and Game Reserve,555570408,555570408,1,Nagle Dam and Game Reserve,Nature Reserve,National,18.8070891510882,Designated,State Verified,773.2,19.0538461538462,464.872856077554,Savanna,0.211764705882353,624.001708984375,0.188235294117647,0.488484400334621,0.00731536615775334,0.00692844161741371,0.00633868085797604,0.00626022712169981,0.00624336586463844
Didimala Game Farm,555570409,555570409,1,Didimala Game Farm,Nature Reserve,National,26.4829623033484,Designated,State Verified,440.667741935484,18.0854838709678,1217.63789417424,Savanna,0,370.838577270508,0,0.281487954825734,-0.00150108865304608,-0.00136040029298683,-0.00153410356671781,-0.00147007178533694,-0.000757047838809082
Koedoesrand Game Lodge,555570410,555570410,1,Koedoesrand Game Lodge,Nature Reserve,National,12.2564535756384,Designated,State Verified,459.75,17.9055555555556,1253.80334486736,Savanna,0.0392156862745098,370.838577270508,0.0392156862745098,0.101083587845526,-0.00135338603096462,-0.00123710693602292,-0.00139221739975373,-0.00133090861970833,-0.000508974685568174
Kolveria Nature Reserve,555570411,555570411,1,Kolveria Nature Reserve,Nature Reserve,National,22.2584727141138,Designated,State Verified,493.924137931035,17.7051724137931,1280.5642653126,Savanna,0,401.978271484375,0,0.335878239508953,-0.000817107991317425,-0.000736795000994204,-0.000949552333594309,-0.000812623633554274,-4.35591541936473e-05
Kopano Nokeng,555570412,555570412,1,Kopano Nokeng,Nature Reserve,National,0.377928012859719,Designated,State Verified,562.6,17.05,1333.38888888889,Grassland,0,503.876281738281,0,0.831689547799336,0.00191469273299842,0.00197030302884699,0.00162008348614915,0.00182136526948504,0.00257662483752589
Koppiesdam Game Reserve,555570413,555570413,1,Koppiesdam Game Reserve,Nature Reserve,National,10.7326590871545,Designated,State Verified,550.093333333334,16.8433333333334,1371.741617357,Grassland,0,359.695587158203,0,0.300047249259528,-0.0008202819747301,-0.000727768737662436,-0.000863668561912651,-0.000578912041304921,6.76253728966408e-05
Thabong Game Ranch,555570414,555570414,1,Thabong Game Ranch,Nature Reserve,National,36.1096963895411,Designated,State Verified,598.554166666667,16.91875,1381.3397044335,Grassland,0.268292682926829,654.571716308594,0.213414634146341,0.244152404101056,0.00803970517137957,0.00793755174606797,0.00738968800534714,0.00778803401051141,0.00907821731268239
Skyline Nature Reserve,555570417,555570417,1,Skyline Nature Reserve,Nature Reserve,National,0.148355433579598,Designated,State Verified,1120,20.65,81.9473684210526,Indian Ocean Coastal Belt,0,477.757568359375,0,0.272707058614112,0.00339861859701628,0.00335552445553347,0.00277333137637415,0.00256022060442722,0.00272848619877825
Karas Nature Reserve,555570419,555570419,1,Karas Nature Reserve,Nature Reserve,National,42.7630937228788,Designated,State Verified,102.29298245614,17.6254385964913,976.890532544379,Nama-Karoo,0,110.555526733398,0,0.0445375441935432,-0.0207688643254486,-0.0198336422941574,-0.019037383701169,-0.0191790449350262,-0.019699261416856
Areb Nature Reserve,555570420,555570420,1,Areb Nature Reserve,Nature Reserve,National,5.95970164690747,Designated,State Verified,112.442857142857,17.2642857142857,1039.14201877934,Succulent Karoo,0,110.555526733398,0,0.0970682241354846,-0.0208654829261502,-0.0199018786276662,-0.0190768641400633,-0.0192379420441448,-0.0198869967302651
Marietjie van Niekerk Nature Reserve,555570421,555570421,1,Marietjie van Niekerk Nature Reserve,Nature Reserve,National,204.812408442147,Designated,State Verified,111.69010989011,17.2675824175824,1034.83777206512,Nama-Karoo,0,110.555526733398,0,-0.050753453978588,-0.0211495874723454,-0.0202671381869882,-0.0192821199756676,-0.0194416912022878,-0.0206677939723787
Smorgenskadu Nature Reserve,555570422,555570422,1,Smorgenskadu Nature Reserve,Nature Reserve,National,95.3858674032018,Designated,State Verified,125.558139534884,17.0802325581396,1045.25778432094,Nama-Karoo,0,110.555526733398,0,-0.0378127317128693,-0.0211604182938984,-0.0201717155629816,-0.0193166128759033,-0.0194411629193936,-0.0203110079581609
Rooiklipies Nature Reserve,555570424,555570424,1,Rooiklipies Nature Reserve,Nature Reserve,National,11.5826741901072,Designated,State Verified,103.616666666667,16.4166666666667,50.8906386701662,Succulent Karoo,0,101.50080871582,0,0.24340173744854,-0.0208628096509515,-0.020082923757933,-0.0189198334081544,-0.0186666522104676,-0.0194664138757302
Hanover Aarvark Nature Reserve,555570426,555570426,1,Hanover Aarvark Nature Reserve,Nature Reserve,National,23.6501779176614,Designated,State Verified,340.148275862069,16.1327586206897,1361.13428905793,Nama-Karoo,0,256.55517578125,0,-0.0458768129996983,-0.01059609679626,-0.0102121263437844,-0.00997920323939242,-0.00978300483210432,-0.0104734047193379
Brakputs Nature Reserve,555570427,555570427,1,Brakputs Nature Reserve,Nature Reserve,National,12.5823015595804,Designated,State Verified,245.427777777778,17.1888888888889,512.911321807027,Succulent Karoo,0,101.50080871582,0,0.445793694002789,-0.0222598375511912,-0.0212476845293617,-0.0202849427507189,-0.0204052506269956,-0.021717701401885
Pleroma Nature Reserve,555570430,555570430,1,Pleroma Nature Reserve,Nature Reserve,National,52.7411417165468,Designated,State Verified,227.297142857143,17.4171428571429,559.327760084926,Succulent Karoo,0,93.0098419189453,0,0.31051369779733,-0.0229165259609434,-0.0220076861146271,-0.021295564918644,-0.0213293498266826,-0.0233319025824107
Solva Nature Reserve,555570433,555570433,1,Solva Nature Reserve,Nature Reserve,National,5.83697197414789,Designated,State Verified,1045.5125,15.975,206.253714285714,Fynbos,0.566666666666667,100.07084274292,0.566666666666667,-0.246296804608108,-0.057649991953353,-0.0561783107795175,-0.0554743236121359,-0.0540458209512187,-0.0527948976941404
Elandsberg Nature Reserve,555570437,555570437,1,Elandsberg Nature Reserve,Nature Reserve,National,46.1959990454522,Designated,State Verified,996.912121212121,17.7075757575758,122.195299956211,Fynbos,0.695067264573991,130.378295898438,0.618834080717489,0.372797585806374,-0.0598149711736302,-0.0586882718167804,-0.0558471796477999,-0.0542415032010675,-0.0528326289952246
Kromrivierkloof Nature Reserve,555570438,555570438,1,Kromrivierkloof Nature Reserve,Nature Reserve,National,39.0420575320976,Designated,State Verified,512.433333333333,14.0592592592593,1190.96497037295,Fynbos,1.23076923076923,116.648826599121,0.805128205128205,0.303489887231666,-0.0503832502353209,-0.0525678228611564,-0.0535235876224439,-0.0526049573029066,-0.0523737629296119
Bezuidenhoutshoek Nature Reserve,555570441,555570441,1,Bezuidenhoutshoek Nature Reserve,Nature Reserve,National,18.1819112806229,Designated,State Verified,666.34347826087,17.3195652173913,1385.89270043877,Grassland,4.69620253164557,1240.28076171875,0.962025316455696,0.293691559247465,0.0212606845497914,0.0214806843198194,0.0219506591866303,0.0229193343873811,0.0227964215896251
Cumberland Nature Reserve,555570447,555570447,1,Cumberland Nature Reserve,Nature Reserve,National,3.13558700205649,Designated,State Verified,775.775,18.425,625.085201793722,Grassland,0.333333333333333,624.001708984375,0.2,0.257364967018891,0.00748903653319147,0.00709189347786884,0.00647839974573147,0.00644968821432404,0.00645307061052069
Greater Ukuwela Nature Reserve,555570448,555570448,1,Greater Ukuwela Nature Reserve,Nature Reserve,National,8.4809506343259,Designated,State Verified,867.45,22.3416666666667,31.0134793597304,Savanna,0.027027027027027,306.982879638672,0.027027027027027,0.214863198613234,0.00965011720555569,0.00923041657051761,0.00832148874684388,0.00825346124709978,0.00868806787997755
Rood Nature Reserve,555570450,555570450,1,Rood Nature Reserve,Nature Reserve,National,2.11739311430716,Designated,State Verified,1155.2,14.45,1433.46127946128,Grassland,5.42857142857143,723.132507324219,0.857142857142857,0.669328842205438,0.00845332581433875,0.00814291902823917,0.00783500387643198,0.00768010734848518,0.00860429393457136
Strathkop Nature Reserve,555570451,555570451,1,Strathkop Nature Reserve,Nature Reserve,National,3.75965698384382,Designated,State Verified,1133.36,14.69,1479.16353383459,Grassland,4.88235294117647,723.132507324219,1,0.545042137279568,0.00838118735230819,0.00807657095806488,0.00776647013572032,0.0076636836646574,0.00846644166168696
Solomon Gijima Dindikazi Nature Reserve,555570453,555570453,1,Solomon Gijima Dindikazi Nature Reserve,Nature Reserve,National,1.06432825449177,Designated,State Verified,1142.7,20.3500000000001,133.133333333333,Indian Ocean Coastal Belt,0,477.757568359375,0,-0.175801063438805,0.003338929455196,0.00331162494957242,0.00274498176877604,0.00252132524836072,0.00273148241368335
Thule Nature Reserve,555570455,555570455,1,Thule Nature Reserve,Nature Reserve,National,10.6279626075269,Designated,State Verified,881.373333333333,11.1233333333334,2099.29558920342,Grassland,12.8695652173913,671.495941162109,1,0.48595497694322,0.00467899862753169,0.00462480680106643,0.00439093970464187,0.00416324635764435,0.00459964031476258
Uvemvane Nature Reserve,555570457,555570457,1,Uvemvane Nature Reserve,Nature Reserve,National,0.378944794229969,Designated,State Verified,1023.425,14.125,1431.42307692308,Grassland,1,624.001708984375,1,0.822382040593378,0.00707750912557534,0.00682746849763904,0.00625755776548516,0.00616339063722252,0.00630537077607255
Fontein Nature Reserve,555570459,555570459,1,Fontein Nature Reserve,Nature Reserve,National,3.42458100538864,Designated,State Verified,589.5,15.8,530.438492063492,Fynbos,0.526315789473684,141.578285217285,0.526315789473684,0.534111375616217,-0.0396933165289604,-0.0391589433623586,-0.0381022475155166,-0.0397522334501067,-0.0457602512440298
Triangle Nature Reserve,555570460,555570460,1,Triangle Nature Reserve,Nature Reserve,National,9.89160082443339,Designated,State Verified,317.1,17.5681818181819,314.838445807771,Albany Thicket,0,133.893569946289,0,0.204438551306007,-0.041989257455189,-0.0407402415955545,-0.0409287250308274,-0.0461557995127587,-0.0492792407860871
Kwessie Nature Reserve,555570461,555570461,1,Kwessie Nature Reserve,Nature Reserve,National,4.26125988659737,Designated,State Verified,318.114285714286,17.6071428571429,315.788069073783,Albany Thicket,0,133.893569946289,0,0.231550283114539,-0.0419479417098093,-0.040696198341966,-0.0408929856921259,-0.0458990939038819,-0.049273982381291
Shaw's Pass Nature Reserve,555570462,555570462,1,Shaw's Pass Nature Reserve,Nature Reserve,National,0.608793399892954,Designated,State Verified,520.525,15.725,382.397849462366,Fynbos,0,103.775352478027,0,0.0834488217986426,-0.0578353350572705,-0.056912816653244,-0.0565295956605905,-0.0550829070854406,-0.053107678982425
Manyoni Private Game Reserve,555570467,555570467,1,Manyoni Private Game Reserve,Nature Reserve,National,30.9856321553,Designated,State Verified,737.15641025641,21.3807692307693,248.548327566321,Savanna,2.2887323943662,415.640060424805,0.795774647887324,-0.514706528706038,0.0104771031291157,0.00995396058204499,0.00909653512995278,0.00935938789717897,0.0099272093386618
Michealhouse Nature Reserve,555570473,555570473,1,Michealhouse Nature Reserve,Nature Reserve,National,2.33664707766571,Designated,State Verified,840.4,14.675,1408.11011904762,Grassland,0.555555555555556,624.001708984375,0.444444444444444,0.469818815349038,0.0076518325723516,0.007397990813862,0.00684163777569232,0.00665400852792727,0.00690054984538666
Bosrant Private Nature Reserve,555570533,555570533,1,Bosrant Private Nature Reserve,Nature Reserve,National,13.4693831699699,Designated,State Verified,631.072222222222,16.2055555555556,1460.39672477549,Grassland,0,556.246032714844,0,0.519937202116659,0.00868420803954143,0.00851853973421288,0.00821204172434806,0.00831551838880423,0.00942822708716331
Arauna Private Nature Reserve,555570534,555570534,1,Arauna Private Nature Reserve,Nature Reserve,National,5.08859451038379,Designated,State Verified,511.816666666667,17.6166666666667,1275.17614424411,Savanna,0.692307692307692,401.978271484375,0.692307692307692,0.41353773515055,4.85288994181163e-06,2.92748404917476e-05,-0.000200743075210461,-3.07265304661639e-05,0.000795293802429659
Carry Blaire Bird Sanctuary,555570535,555570535,1,Carry Blaire Bird Sanctuary,Nature Reserve,National,0.39891461987401,Designated,State Verified,663.233333333334,16.75,1416.70175438597,Savanna,0,1470.22058105469,0,0.365010889527577,0.0149768280230027,0.0148184486760487,0.0153939433509551,0.0163312826045509,0.0172632067454381
Duikerbos Private Nature Reserve,555570536,555570536,1,Duikerbos Private Nature Reserve,Nature Reserve,National,14.7541620588546,Designated,State Verified,530.890909090909,17.5818181818182,1303.11471442401,Savanna,0.0149253731343284,507.3505859375,0.0149253731343284,0.164189986532587,0.00430499410254996,0.00416450912726175,0.00382546868847983,0.00415263922252066,0.00514690802208416
Groenvlei 1015 Portion 2,555570537,555570537,1,Groenvlei 1015 Portion 2,Nature Reserve,National,0.85449227249751,Designated,State Verified,779.8,13.7500000000001,1720.18487394958,Grassland,0.25,527.364074707031,0.25,0.570923380738863,0.00968573947083474,0.00939026199932283,0.00914873448578096,0.00938232655169663,0.0107109625832571
H. J. Joel Private Nature Reserve,555570538,555570538,1,H. J. Joel Private Nature Reserve,Nature Reserve,National,23.2016928424643,Designated,State Verified,599.493548387097,16.8758064516129,1389.55943627451,Grassland,1.21904761904762,549.210327148438,0.80952380952381,0.449580743361312,0.00674699155618301,0.00662544995890631,0.00619385754074336,0.00648548722320082,0.00738089429405778
Kareefontein Private Nature Reserve,555570539,555570539,1,Kareefontein Private Nature Reserve,Nature Reserve,National,12.3548088256401,Designated,State Verified,629.9,16.59,1414.448,Grassland,1.01694915254237,549.210327148438,0.76271186440678,0.312467230561519,0.00305926294925011,0.00309493311489449,0.00266990332664948,0.00282893928177602,0.00367284444379052
Kison 1527,555570540,555570540,1,Kison 1527,Nature Reserve,National,2.56053145477749,Designated,State Verified,883.975,13.15,1824.12742382271,Grassland,1.18181818181818,527.364074707031,0.909090909090909,0.465563117473839,0.00954778811176463,0.00927667237390078,0.00902560045659739,0.00908526859393181,0.010451575643319
Kison A 1527,555570541,555570541,1,Kison A 1527,Nature Reserve,National,0.473603674219548,Designated,State Verified,892.4,13.35,1776.5223880597,Grassland,1.5,527.364074707031,1,0.714910336137902,0.00951014103242102,0.00924651582449007,0.00897829404785905,0.00904353220503236,0.0103760892517704
Maize Valley Reserve,555570542,555570542,1,Maize Valley Reserve,Nature Reserve,National,24.1122226905217,Designated,State Verified,476.788235294118,17.9088235294118,1268.23058823529,Savanna,0,401.978271484375,0,0.299313478424346,-0.000262315619581532,-0.000239158367976108,-0.000496488815067434,-0.00041174883114284,0.000538045509961045
Merino Private Nature Reserve,555570543,555570543,1,Merino Private Nature Reserve,Nature Reserve,National,21.4177525913288,Designated,State Verified,396.965517241379,17.4948275862069,1254.16590909091,Grassland,0,287.950744628906,0,0.268455277512862,-0.00618617401202855,-0.00599057121142989,-0.00595022216752161,-0.00580007056110869,-0.00506847189981972
Oribi Private Nature Reserve,555570544,555570544,1,Oribi Private Nature Reserve,Nature Reserve,National,11.718278735806,Designated,State Verified,440.014285714286,18.1857142857143,1194.19553409777,Nama-Karoo,0,401.978271484375,0,0.34931946782538,-0.0012051021132157,-0.00108692245646431,-0.00124148239460123,-0.00115642886161758,-0.000352805329145275
Palmietfontein Private Nature Reserve,555570545,555570545,1,Palmietfontein Private Nature Reserve,Nature Reserve,National,6.47004653692894,Designated,State Verified,499.044444444444,17.5611111111111,1297.60679079956,Savanna,0.645161290322581,401.978271484375,0.580645161290323,0.165332984587526,0.00297101885523783,0.00281989212961611,0.0025239786686427,0.00280892747679158,0.00362123562900934
Palmietpan Private Nature Reserve,555570546,555570546,1,Palmietpan Private Nature Reserve,Nature Reserve,National,6.47004653692894,Designated,State Verified,499.044444444444,17.5611111111111,1297.60679079956,Savanna,0.645161290322581,401.978271484375,0.580645161290323,0.165332984587526,0.00297101885523783,0.00281989212961611,0.0025239786686427,0.00280892747679158,0.00362123562900934
Rietvlei Private Nature Reserve,555570547,555570547,1,Rietvlei Private Nature Reserve,Nature Reserve,National,25.6604178141312,Designated,State Verified,441.842424242424,18.3287878787879,1211.04478849876,Savanna,0.333333333333333,401.978271484375,0.324561403508772,0.262596293765142,-2.33761286068625e-06,-7.62109120580176e-06,-0.000306921823933986,-0.000256450710081097,0.000737442890976289
Serendipidie Private Nature Reserve,555570548,555570548,1,Serendipidie Private Nature Reserve,Nature Reserve,National,14.9001448688769,Designated,State Verified,578.38,16.61,1412.20803443329,Grassland,0.121212121212121,818.64892578125,0.121212121212121,0.566479777928701,0.00981910857766806,0.00955494432350872,0.00933447953926854,0.00952999779285509,0.0112943225111919
Roodepoortjie 144,555570549,555570549,1,Roodepoortjie 144,Nature Reserve,National,23.1156342885187,Designated,State Verified,363.579310344828,18.5189655172414,1141.78573587186,Nama-Karoo,0,317.439544677734,0,0.412007432302441,-0.00615489187730829,-0.00590872055412762,-0.00576490418573605,-0.00555139646718764,-0.00491451666811696
Sasol Private Nature Reserve,555570550,555570550,1,Sasol Private Nature Reserve,Nature Reserve,National,4.11416159776924,Designated,State Verified,659.38,16.63,1454.72461273666,Grassland,1.38888888888889,1470.22058105469,0.722222222222222,0.783899460197407,0.0158087689639905,0.0156654762780027,0.0163738280538127,0.017248497134066,0.0180030869789918
Thaba Imparini Lodge,555570551,555570551,1,Thaba Imparini Lodge,Nature Reserve,National,7.49117687927409,Designated,State Verified,844.19,13.53,1657.83663833806,Grassland,0.676470588235294,556.246032714844,0.441176470588235,0.570785162867624,0.00683739165127472,0.00663510539855687,0.00651333817950466,0.00674507990622977,0.00722341486413644
Vaalbank no 156 Remainder,555570552,555570552,1,Vaalbank no 156 Remainder,Nature Reserve,National,7.98057753666281,Designated,State Verified,799.509090909091,13.8954545454546,1710.20231729055,Grassland,1.67567567567568,527.364074707031,0.891891891891892,0.594315582089657,0.00962097986582246,0.00933670344484139,0.00911004226770867,0.00926218227793093,0.0105983297216933
Vaallaagte Private Reserve,555570553,555570553,1,Vaallaagte Private Reserve,Nature Reserve,National,38.6040111392717,Designated,State Verified,506.865306122449,17.9581632653062,1277.30003685957,Savanna,0.0621468926553672,401.978271484375,0.0621468926553672,-0.148265096605587,0.00117396357182075,0.00107829114111296,0.000715097428111987,0.000978170411585053,0.00183656233539278
Valleisig Private Nature Reserve,555570554,555570554,1,Valleisig Private Nature Reserve,Nature Reserve,National,5.67261846664176,Designated,State Verified,728.85,13.425,1699.625,Grassland,0.0833333333333333,556.246032714844,0.0833333333333333,0.693094871247688,0.00736280922053937,0.00716906050028228,0.00697975226009583,0.00710227993320244,0.00783339141187826
Vechthoek Private Nature Reserve,555570555,555570555,1,Vechthoek Private Nature Reserve,Nature Reserve,National,1.82811234887997,Designated,State Verified,675.85,16,1491.17004048583,Savanna,0,1470.22058105469,0,-0.0887363583410739,0.0148629302078208,0.0147191034989049,0.0153187529545367,0.0160812776617893,0.0170771442039418
Vegcor Safaris,555570556,555570556,1,Vegcor Safaris,Nature Reserve,National,6.83511572965969,Designated,State Verified,622,16.5,1436.55072463768,Grassland,0.0606060606060606,549.210327148438,0.0606060606060606,0.553219322232309,0.00599823867852258,0.00583138690240231,0.00553840059894393,0.00574277169967853,0.00671854022266481
Veldkraal Game Reserve,555570557,555570557,1,Veldkraal Game Reserve,Nature Reserve,National,14.9533124793122,Designated,State Verified,489.41,16.85,1338.64810481984,Grassland,0,359.695587158203,0,0.620955199747322,-0.00171280264805608,-0.00161734613285078,-0.00161474699461273,-0.0014485608885562,-0.000722111832474068
Visierskerf Private Nature Reserve,555570558,555570558,1,Visierskerf Private Nature Reserve,Nature Reserve,National,29.261698298103,Designated,State Verified,850.1375,12.385,1874.40275096525,Grassland,1.82089552238806,541.805053710938,0.955223880597015,0.37974495230475,0.0080668017324342,0.00783224582643466,0.00756737189603896,0.00767416249314173,0.00849369296034181
Wag 'n Bietjie Private Nature Reserve,555570559,555570559,1,Wag 'n Bietjie Private Nature Reserve,Nature Reserve,National,7.80512975137748,Designated,State Verified,526.083333333333,17.3666666666667,1296.28119349005,Azonal Vegetation,0,549.210327148438,0,0.409684548095205,0.00257898637176257,0.00260032867867005,0.00226855813459657,0.00249395202682956,0.00327840059576716
Walton Game Reserve,555570560,555570560,1,Walton Game Reserve,Nature Reserve,National,7.79472130091748,Designated,State Verified,585.827272727273,14.2590909090909,1736.27247706422,Grassland,0.25,944.634765625,0.25,0.424661196306753,0.0122745022703973,0.0118985625891403,0.0118888695144542,0.0126752163078919,0.0147401302695051
Weemawest Game Reserve,555570561,555570561,1,Weemawest Game Reserve,Nature Reserve,National,1.25096301981219,Designated,State Verified,630.4,15.05,1626.4,Grassland,0,503.876281738281,0,0.338734829596395,0.000195323404414335,0.000163633060962215,7.13006812970774e-05,0.000282920691823047,0.00116294830011487
Wiets Private Nature Reserve,555570562,555570562,1,Wiets Private Nature Reserve,Nature Reserve,National,12.7301638008979,Designated,State Verified,503.78125,17.75625,1290.50308123249,Savanna,0,401.978271484375,0,0.199062237019669,-0.000563630926650939,-0.000507173384040874,-0.000733114556173763,-0.000615013883661255,0.000386206954648203
Windham Reserve,555570563,555570563,1,Windham Reserve,Nature Reserve,National,16.3388833810609,Designated,State Verified,694.472,14.418,1636.94816414687,Grassland,0.0133333333333333,497.847290039063,0.0133333333333333,0.398597455309838,0.00408704633962941,0.00398185302182132,0.00375779713575906,0.00391954828666335,0.00491521287743461
Windheuwel Shooting Lodge,555570564,555570564,1,Windheuwel Shooting Lodge,Nature Reserve,National,3.43459271175809,Designated,State Verified,732.8,14.4,1723.61666666667,Grassland,0,943.659790039063,0,0.616955465749505,0.0130172988811655,0.0126765430748869,0.0124787203375592,0.0135443574932482,0.0150161279986475
Winterhoek Reserve,555570565,555570565,1,Winterhoek Reserve,Nature Reserve,National,4.52990060291535,Designated,State Verified,502.442857142857,17.7785714285715,1261.72169811321,Savanna,0,759.93310546875,0,0.637844774567205,0.00673675618545809,0.00646385276118164,0.00627672847184738,0.00677574176241782,0.00850943822690204
Winterson Game Reserve,555570566,555570566,1,Winterson Game Reserve,Nature Reserve,National,6.43077823839886,Designated,State Verified,496.844444444445,17.9944444444445,1269.04217536071,Savanna,0,507.3505859375,0,0.379373329500003,0.00513735325924705,0.00497619639286153,0.00467964886363112,0.00502346896068745,0.00607416002927298
Woodland Hills Golf and Wildlife Estate,555570567,555570567,1,Woodland Hills Golf and Wildlife Estate,Nature Reserve,National,8.92326997580849,Designated,State Verified,607.441666666667,16.775,1384.17702596381,Grassland,0,503.876281738281,0,0.42749605907101,0.00181553643013125,0.00184101295118002,0.00158461331978081,0.00183549387689399,0.00252943854836096
Wozani Game Reserve,555570568,555570568,1,Wozani Game Reserve,Nature Reserve,National,14.6914512743786,Designated,State Verified,471.490476190476,16.35,1455.27047619048,Grassland,0,503.876281738281,0,0.41527078536002,-0.00131049558168701,-0.0012670812269368,-0.00138727267504154,-0.00115348274167351,-0.000374039916935114
Zoutpansdrif 246,555570569,555570569,1,Zoutpansdrif 246,Nature Reserve,National,30.9437066850606,Designated,State Verified,342.551219512195,18.5182926829269,1142.78800904977,Nama-Karoo,1.81118881118881,317.439544677734,0.300699300699301,0.459322181368341,-0.00653725892343905,-0.00627612125227526,-0.00613436028668751,-0.00588695059796942,-0.00518331873511186
Zuid Wolhuterskop 670,555570570,555570570,1,Zuid Wolhuterskop 670,Nature Reserve,National,15.9067985132886,Designated,State Verified,748.345454545455,13.9818181818182,1715.77335717479,Grassland,0.319444444444444,527.364074707031,0.305555555555556,0.742695632213459,0.00991431219086836,0.00965180482610819,0.00925743670338852,0.00974086621454858,0.0109573623467309
Kwawula Nature Reserve,555570571,555570571,1,Kwawula Nature Reserve,Nature Reserve,National,2.10700746811409,Designated,State Verified,885.766666666667,16.3166666666667,1072.3102310231,Grassland,1,624.001708984375,1,-0.562185008830463,0.00759712722959463,0.00734928677640897,0.00669425802594104,0.00657990145179081,0.00674358583988112
Oase Private Nature Reserve,555570572,555570572,1,Oase Private Nature Reserve,Nature Reserve,National,5.42393490254506,Designated,State Verified,461.016666666667,20.3000000000001,913.657420249653,Savanna,0,368.155334472656,0,0.268901661862081,0.0205995629807012,0.0204027739308399,0.0210404531857109,0.0214696829108198,0.0218426246533615
Familie Private Nature Reserve,555570573,555570573,1,Familie Private Nature Reserve,Nature Reserve,National,6.63999607584298,Designated,State Verified,405.885714285714,22.4071428571429,822.922737306843,Savanna,0,347.224090576172,0,0.581715433369098,0.0212166239486015,0.021738243821327,0.022354957689548,0.0220195659578578,0.0211320651768751
Patrysbos Private Nature Reserve,555570575,555570575,1,Patrysbos Private Nature Reserve,Nature Reserve,National,19.1337745708839,Designated,State Verified,514.3875,20.9333333333334,1025.75249424405,Savanna,0.717647058823529,663.142456054688,0.223529411764706,0.496535335270579,0.0224127469548326,0.0224495808437521,0.021956674709667,0.0212181741790188,0.0202967981882406
